assunto,cod_assunto,descricao_lei
Violação sexual mediante fraude,11416,Artigo 215 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Violência arbitrária,11351,Artigo 333 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Violência arbitrária,3560,Artigo 322 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Violência arbitrária (art. 322),9840,Artigo 322 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Violência contra inferior,11286,Artigo 175 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Violência contra militar de serviço,11275,Artigo 158 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Violência contra superior,11276,Artigo 157 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Violência doméstica,11979,Artigo 7 da Lei nº 11.340 de 07 de Agosto de 2006
Violência doméstica,10948,Artigo 7 da Lei nº 11.340 de 07 de Agosto de 2006
Violência doméstica,10949,Artigo 7 da Lei nº 11.340 de 07 de Agosto de 2006
Violência ou fraude em arrematação judicial,9952,Artigo 358 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Violência ou fraude em arrematação judicial,3594,Artigo 358 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Violência ou Grave Ameaça Visando a Obtenção de Voto ou a sua Abstenção,11503,Artigo 301 da Lei nº 4.737 de 15 de Julho de 1965
Ameaça,14942,Artigo 147 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Votação de Eleitor na Seção Eleitoral na qual Não Está Inscrito ou Autorizado a Votar,11434,Artigo 311 da Lei nº 4.737 de 15 de Julho de 1965
Votação Múltipla ou Realizada em Lugar de Outrem,11507,Artigo 309 da Lei nº 4.737 de 15 de Julho de 1965
Adesão a Programa de Parcelamento de Débito,14953,Artigo 38 da Lei nº 6.830 de Outubro de 2010
Adesão a Programa de Parcelamento de Débito,14953,Artigo 38 da Lei nº 13.043 de 13 de Novembro de 2014
Administração judicial,9558,Artigo 33 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 32 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 31 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 30 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 29 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 28 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 27 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 26 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 25 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 24 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 23 da Lei nº 11.101 de 09 de Fevereiro de 2005
Administração judicial,9558,Artigo 22 da Lei nº 11.101 de 09 de Fevereiro de 2005
Afastamento do Cargo,10202,Artigo 20 da Lei nº 8.429 de 02 de Junho de 1992
Agente Agressivo - Eletricidade,14756,Artigo 31 da Lei nº 3.807 de 26 de Agosto de 1960
Agente Cancerígeno,14751,Parágrafo 4 Artigo 68 do Decreto nº 3.048 de 06 de Maio de 1999
Agrotóxicos,3622,Artigo 15 da Lei nº 7.802 de 11 de Julho de 1989
AITP/Adicional de Indenização do Trabalhador Portuário Avulso,6074,Artigo 61 da Lei nº 8.630 de 25 de Fevereiro de 1993
"A alienação fiduciária regulada por esta Lei é o negócio jurídico pelo qual o devedor, ou fiduciante, com o escopo de garantia, contrata a transferência ao credor, ou fiduciário, da propriedade resolúvel de coisa imóvel.",9582,Artigo 22 da Lei nº 9.514 de 20 de Novembro de 1997
Alimentação Escolar,12862,Artigo 208 da Constituição Federal de 1988
Apropriação indébita,3430,Artigo 168 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Arrolamento de Bens,6020,Artigo 64 da Lei nº 9.532 de 10 de Dezembro de 1997
"Ato Lesivo ao Patrimônio Artístico, Estético, Histórico ou Turístico",10010,Artigo 1 da Lei nº 7.347 de 24 de Julho de 1985
"Ato Lesivo ao Patrimônio Artístico, Estético, Histórico ou Turístico",10010,Artigo 1 da Lei nº 4.717 de 29 de Junho de 1965
Autorização de Funcionamento/Fiscalização de Estabelecimentos de Ensino,12814,Artigo 206 da Constituição Federal de 1988
"Bullying, Violência e Discriminação",12857,Artigo 3 da Constituição Federal de 1988
"Bullying, Violência e Discriminação",12857,Artigo 227 da Constituição Federal de 1988
Captação ilícita de votos ou corrupção eleitoral,10751,Artigo 41 da Lei nº 9.504 de 30 de Setembro de 1997
Captação ilícita de votos ou corrupção eleitoral,10751,Artigo 299 da Lei nº 4.737 de 15 de Julho de 1965
Cartão de Crédito,9585,Artigo 39 da Lei nº 8.078 de 11 de Setembro de 1990
Cartão de Crédito,9585,Artigo 1 do Decreto nº 22.626 de 07 de Abril de 1933
Cartão de Crédito,9585,Artigo 10 da Lei nº 4.595 de 31 de Dezembro de 1964
Cartão de Crédito,9585,Artigo 4 da Lei nº 4.595 de 31 de Dezembro de 1964
Colaboração Premiada,14877,Artigo 4 da Lei nº 12.850 de 02 de Agosto de 2013
Crime Contra a Economia e as Relações de Consumo,9875,Artigo 6 da Lei nº 8.137 de 27 de Dezembro de 1990
Crime Contra a Economia e as Relações de Consumo,9875,Artigo 2 da Lei nº 8.176 de 08 de Fevereiro de 1991
Crime contra a ordem econômica,9875,Artigo 1 da Lei nº 8.176 de 08 de Fevereiro de 1991
Crimes Contra a Ordem Tributária,9874,Artigo 3 da Lei nº 8.137 de 27 de Dezembro de 1990
Crimes Contra a Ordem Tributária,9874,Artigo 2 da Lei nº 8.137 de 27 de Dezembro de 1990
Crimes Contra a Ordem Tributária,9874,Artigo 1 da Lei nº 8.137 de 27 de Dezembro de 1990
Crimes Contra a Ordem Tributária,9874,Artigo 1 da Lei nº 4.729 de 14 de Julho de 1965
Crimes Contra as Relações de Consumo,9876,Artigo 80 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 79 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 78 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 77 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 76 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 75 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 74 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 73 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 72 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 71 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 70 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 69 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 68 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 67 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 66 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 65 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 64 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 63 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 62 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 61 da Lei nº 8.078 de 11 de Setembro de 1990
Crimes Contra as Relações de Consumo,9876,Artigo 7 da Lei nº 8.137 de 27 de Dezembro de 1990
Contribuição INCRA,6041,Artigo 7 da Lei nº 2.613 de 23 de Setembro de 1955
Contribuição INCRA,6041,Artigo 6 da Lei nº 2.613 de 23 de Setembro de 1955
Contribuição INCRA,6041,Artigo 1 do Decreto Lei nº 1.110 de 09 de Julho de 1970
Violência doméstica,12342,Parágrafo 12 Artigo 129 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Homicídio qualificado,12342,Parágrafo 2 Artigo 121 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
"Crimes cometidos contra autoridade ou agente descrito nos arts. 142 e 143 da Constituição Federal, integrantes do sistema prisional e da Força Nacional de Segurança Pública",12342,Artigo 1 da Lei nº 8.072 de 25 de Julho de 1990
Lesão corporal,12342,Artigo 129 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Homicídio,12342,Artigo 121 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Crime contra a Economia e as Relações de Consumo,3615,Artigo 6 da Lei nº 8.137 de 27 de Dezembro de 1990
Crime contra a ordem econômica,3615,Artigo 1 da Lei nº 8.176 de 08 de Fevereiro de 1991
Crimes de Responsabilidade,3604,Artigo 1 do Decreto Lei nº 201 de 27 de Fevereiro de 1967
Crimes de Responsabilidade,3604,Artigo 1 da Lei nº 1.079 de 10 de Abril de 1950
Crimes Previstos no Estatuto do Torcedor,11895,Artigo 41G da Lei nº 10.671 de 15 de Maio de 2003
Crimes Previstos no Estatuto do Torcedor,11895,Artigo 41F da Lei nº 10.671 de 15 de Maio de 2003
Crimes Previstos no Estatuto do Torcedor,11895,Artigo 41D da Lei nº 10.671 de 15 de Maio de 2003
Crimes Previstos no Estatuto do Torcedor,11895,Artigo 41C da Lei nº 10.671 de 15 de Maio de 2003
Crimes Previstos no Estatuto do Torcedor,11895,Artigo 41B da Lei nº 10.671 de 15 de Maio de 2003
Crimes de Responsabilidade,9855,Artigo 1 do Decreto Lei nº 201 de 27 de Fevereiro de 1967
Debêntures,4971,Artigo 72 da Lei nº 6.404 de 15 de Dezembro de 1976
Debêntures,4971,Artigo 52 da Lei nº 6.404 de 15 de Dezembro de 1976
Demonstrações Financeiras (DCTF),5935,Artigo 2 da Lei nº 7.799 de 10 de Julho de 1989
Demonstrações Financeiras (DCTF),5935,Artigo 4 da Lei nº 9.249 de 26 de Dezembro de 1995
Demonstrações Financeiras (DCTF),5935,Artigo 1 da Lei nº 8.200 de 28 de Junho de 1991
Desapropriação por Interesse Social para Reforma Agrária,10124,Artigo 184 da Constituição Federal de 1988
Desastre ferroviário,9781,Parágrafo 2 Artigo 260 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Despejo por Inadimplemento,14915,Parágrafo 1 Artigo 9 da Lei nº 8.245 de 18 de Outubro de 1991
Despesa,12837,Artigo 69 da Lei nº 9.394 de 21 de Setembro de 1999
Despesas Condominiais,10467,Artigo 12 da Lei nº 4.591 de 16 de Dezembro de 1964
Destinação de Bens e Mercadorias/Coisas Apreendidas,14881,Artigo 118 do Decreto Lei nº 3.689 de 03 de Outubro de 1941
Destruição ou Destinação das Coisas Apreendidas,14958,Artigo 124 do Decreto Lei nº 3.689 de 03 de Outubro de 1941
Dívida Ativa (Execução Fiscal),6017,Parágrafo 3 Artigo 131 da Constituição Federal de 1988
Importunação sexual,12398,Artigo 2 da Lei nº 13.718 de 24 de Setembro de 2018
Enriquecimento ilícito,10013,Artigo 9 da Lei nº 8.429 de 02 de Junho de 1992
Equiparação com Instituições Financeiras,14892,Parágrafo 6 Artigo 3 da Lei nº 9.718 de 27 de Novembro de 1998
Equivalência salarial,4840,Artigo 19 da Lei nº 10.150 de 21 de Dezembro de 2000
Erro Médico,10503,Parágrafo 6 Artigo 37 da Constituição Federal de 1988
Esbulho possessório,3425,Artigo 161 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Esbulho possessório,9684,Parágrafo 1 Artigo 161 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
"Esbulho possessório (art. 161, § 1º, II)",9684,Artigo 161 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Escala de Salário-Base,6130,Artigo 6 da Lei nº 6.332 de 18 de Maio de 1976
Exclusão - ICMS,10556,Parágrafo 2 Artigo 3 da Lei nº 9.718 de 27 de Novembro de 1998
Exclusão - ICMS,10556,Artigo 3 da Lei nº 10.833 de 29 de Dezembro de 2003
Fac-símile,10668,Artigo 2 da Lei nº 9.800 de 26 de Maio de 1999
Feminicídio,12358,Artigo 104 da Lei nº 8.069 de 13 de Julho de 1990
Feminicídio,12358,Artigo 103 da Lei nº 8.069 de 13 de Julho de 1990
Homicídio qualificado,12358,Parágrafo 2 Artigo 121 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Homicídio,12358,Artigo 121 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Importunação sexual,12384,Artigo 2 da Lei nº 13.718 de 24 de Setembro de 2018
Importunação sexual,12397,Artigo 2 da Lei nº 13.718 de 24 de Setembro de 2018
Impostos,5916,Artigo 40 da Lei nº 5.172 de 31 de Julho de 2055
"Incidência sobre 1/3 de férias (art. 7º, XVII da CF)",5927,Artigo 43 do Decreto nº 3.000 de 26 de Março de 1999
Incidência sobre 13° Salário,5928,Artigo 638 do Decreto nº 3.000 de 26 de Março de 1999
Incidência sobre 13° Salário,5928,Artigo 26 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Ajuda de Custo,14988,Artigo 6 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Ajuda de Custo,14988,Artigo 39 do Decreto nº 3.000 de 26 de Março de 1999
Incidência sobre Aplicações Financeiras,5920,Artigo 43 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Aplicações Financeiras,5936,Artigo 20 da Lei nº 8.383 de 30 de Dezembro de 1991
Incidência sobre Aplicações Financeiras,5936,Artigo 37 da Lei nº 8.541 de 23 de Dezembro de 1992
Incidência sobre Aplicações Financeiras,5936,Artigo 36 da Lei nº 8.541 de 23 de Dezembro de 1992
Incidência sobre Aposentadoria,5919,Artigo 6 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Função Comissionada,5929,Artigo 43 do Decreto nº 3.000 de 26 de Março de 1999
Incidência sobre Indenização por Rescisão de Contrato de Trabalho,14995,Artigo 6 da Lei nº 7.713 de 22 de Dezembro de 1988
Incidência sobre Indenização por Rescisão de Contrato de Trabalho,14995,Artigo 39 do Decreto nº 3.000 de 26 de Março de 1999
Inclusão do 13º salário (gratificação natalina) no PBC,11940,Parágrafo 4 Artigo 201 da Constituição Federal de 1988
Inclusão do 13º salário (gratificação natalina) no PBC,11940,Parágrafo 3 Artigo 201 da Constituição Federal de 1988
Inclusão/exclusão de Jurado,7937,Artigo 440 do Decreto Lei nº 3.689 de 03 de Outubro de 1941
Inclusão/exclusão de Jurado,7937,Artigo 439 do Decreto Lei nº 3.689 de 03 de Outubro de 1941
Indenização por Dano Ambiental,9994,Parágrafo 6 Artigo 37 da Constituição Federal de 1988
Indenização por Dano Ambiental,9994,Parágrafo 1 Artigo 14 da Lei nº 6.938 de 31 de Agosto de 1981
"Indução, Instigação ou Auxílio ao Uso de Drogas",9862,Parágrafo 2 Artigo 33 da Lei nº 11.343 de 23 de Agosto de 2006
Tráfico de Drogas,9862,Artigo 33 da Lei nº 11.343 de 23 de Agosto de 2006
Inelegibilidade - Desincompatibilização,11600,Parágrafo 2 Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Desincompatibilização,11600,Parágrafo 1 Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Inalistável,11601,Artigo 1 da Lc nº 64 de 18 de Maio de 1990
Inelegibilidade - Inalistável,11601,Parágrafo 4 Artigo 14 da Constituição Federal de 1988
Inelegibilidade - Inalistável,11601,Parágrafo 2 Artigo 14 da Constituição Federal de 1988
Inelegibilidade - Inalistável,11601,Artigo 5 da Lei nº 4.737 de 15 de Julho de 1965
Infração à Legislação Previdenciária,15006,Artigo 79 da Lei nº 11.941 de 27 de Maio de 2009
Infração à Legislação Previdenciária,15006,Parágrafo 1 Artigo 291 do Decreto nº 3.048 de 06 de Maio de 1999
Infração à Legislação Trabalhista,15007,Artigo 69 da Lei nº 3.857 de 22 de Dezembro de 1960
Internação,7795,Parágrafo 1 Artigo 112 do Decreto Lei nº 1.001 de 21 de Outubro de 1969
Internação,7795,Artigo 659 do Decreto Lei nº 1.002 de 21 de Outubro de 1969
Internação,7795,Artigo 97 do Decreto Lei nº 2.848 de 07 de Dezembro de 1940
Isenção,5915,Parágrafo 6 Artigo 150 da Constituição Federal de 1988
Isenção sobre Bens Contidos em Remessas Postais Internacionais,14962,Artigo 2 do Decreto Lei nº 1.804 de 03 de Setembro de 1980
Jornada de Trabalho,12866,Artigo 7 da Constituição Federal de 1988
Juros/Correção Monetária,6005,Parágrafo 4 Artigo 39 da Lei nº 9.250 de 26 de Dezembro de 1995
Juros/Correção Monetária,6005,Artigo 16 da Lei nº 9.250 de 26 de Dezembro de 1995
Juros/Correção Monetária,6005,Artigo 14 da Lei nº 9.250 de 26 de Dezembro de 1995
Laudo Arbitral Internacional,9565,Artigo 9 do Decreto Lei nº 4.657 de 04 de Setembro de 1942
Lei Geral de Proteção de Dados (LGPD),14202,Artigo 1 da Lei nº 13.709 de 14 de Agosto de 2018
Levantamento de depósito,6025,Parágrafo 4 Artigo 1 da Lei nº 9.703 de 17 de Novembro de 1998
Levantamento de depósito,6025,Parágrafo 3 Artigo 1 da Lei nº 9.703 de 17 de Novembro de 1998
Levantamento de depósito,6025,Artigo 2 do Decreto nº 2.850 de 27 de Novembro de 1998
Liberação de mercadorias,6024,Parágrafo 4 Artigo 23 do Decreto Lei nº 1.455 de 07 de Abril de 1976
Liberação de mercadorias,6024,Artigo 23 do Decreto Lei nº 1.455 de 07 de Abril de 1976
Liberação de mercadorias,6024,Artigo 26 do Decreto nº 4.543 de 26 de Dezembro de 2002
Liberação de Veículo Apreendido,6028,Artigo 604 do Decreto nº 4.543 de 26 de Dezembro de 2002
Limitação do salário-de-benefício e da renda mensal inicial,6128,Artigo 29 da Lei nº 8.870 de 15 de Abril de 1994
Liquidação Parcelada,10885,Parágrafo 20 Artigo 100 da Constituição Federal de 1988
Manutenção e Desenvolvimento do Ensino,12838,Artigo 212 da Constituição Federal de 1988
Monitoração Eletrônica - Medida Cautelar,14935,Artigo 319 do Decreto Lei nº 3.689 de 03 de Outubro de 1941
Oferecimento de Drogas para Consumo Conjunto,9863,Parágrafo 3 Artigo 33 da Lei nº 11.343 de 23 de Agosto de 2006
Tráfico de Drogas,9863,Artigo 33 da Lei nº 11.343 de 23 de Agosto de 2006
Operações Comerciais,15002,Artigo 4 do Decreto Lei nº 288 de 28 de Fevereiro de 1967
Operações Comerciais,15002,Artigo 7 da Lc nº 70 de 30 de Dezembro de 1991
Operações Comerciais,15002,Artigo 2 da Lei nº 10.637 de 30 de Dezembro de 2002
Operações Comerciais,15002,Parágrafo 2 Artigo 149 da Constituição Federal de 1988
Ordenação da Cidade / Plano Diretor,10109,Artigo 39 da Lei nº 10.257 de 10 de Julho de 2001
Pagamento ou Parcelamento do Crédito Tributário,10627,Artigo 34 da Lei nº 9.249 de 23 de Março de 1982
Paridade Salarial,14744,Artigo 7 da Emenda Constitucional nº 41 de 19 de Dezembro de 2003
Perda da qualidade de segurado,6170,Artigo 13 do Decreto nº 3.048 de 06 de Maio de 1999
Perda por crime contra titular do mesmo poder ou descendente (L. 13.715/2018),12383,Artigo 4 da Lei nº 13.715 de 24 de Setembro de 2018
Perdimento de Bens,6029,Artigo 604 do Decreto nº 4.543 de 26 de Dezembro de 2002
Perempção,7935,Artigo 60 do Decreto Lei nº 3.689 de 03 de Outubro de 1941
Pesca,3627,Parágrafo 3 Artigo 27 da Lei nº 5.197 de 03 de Janeiro de 1967
"Pesca (Lei nº 5.197/67, Lei nº 7.643/87, Lei 7.679/88, DL 221/67)",9887,Parágrafo 3 Artigo 27 da Lei nº 5.197 de 03 de Janeiro de 1967
